,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Apex Investments Limited.,,,,,,,,,,,,CLIENT ACCOUNT STATUS-MARGIN,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"06, Gulshan Avenue, Block SW(H),
Gulshan -1, Dhaka-1212",,,,,,,,,,,,,,,,,,,,Tranding Date: 9-Feb-16,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Investor Code,,,,,,Matured Balance,,Loan Amount,,,Margin Sec. Value,, All Sec. Value,,Marginable Equity,Approved Margin,,,All Equiry,,Purchase Power,,,Withdraw Power,,,Debt to Equity Ratio,,,,
,,,Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000H1,,Head Office,,,"61,627.70",,,"61,627.70",,,"3,937,630.20",,"13,024,730.20",,"3,998,592.87","1,599,437.15",,,"13,085,692.87",,,"1,661,064.85",,,,"2,059,924.14",,,"61,627.70",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000H2,,Head Office,,,"-3,713,498.80",,,"-3,713,498.80",,,"14,734,294.20",,"14,734,294.20",,"10,960,285.65","4,384,114.26",,,"10,960,285.65",,,"670,615.46",,,,"334,307.73",,,396.78,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00h15,,Head Office,,,"-369,589.54",,,"-369,589.54",,,"329,830.40",,"329,830.40",,"-84,021.64","-33,608.66",,,"-84,021.64",,,"-403,198.20",,,,"-202,599.10",,,89.24,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00H22,,Head Office,,,"-361,712.38",,,"-361,712.38",,,"613,037.60",,"613,037.60",,"243,684.05","60,921.01",,,"243,684.05",,,"-300,791.37",,,,"-151,395.69",,,169.48,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00H28,,Head Office,,,"-77,638.97",,,"-77,638.97",,,0.00,,"273,600.00",,"-79,416.89","-21,632.14",,,"194,183.11",,,"-99,271.11",,,,"-100,271.11",,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A119,,Motijheel,,,"-262,280.30",,,"-232,145.30",,,"852,101.50",,"852,101.50",,"612,296.91","183,689.07",,,"612,296.91",,,"-48,456.23",,,,"-25,228.12",,,324.88,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total :,,,,,,"-4,723,092.29",,,"-4,692,957.29",,"20,466,893.90",,"14,734,294.20",,"15,651,420.95",,"6,172,920.69",,,"25,012,120.95",,"1,479,963.40",,,,"1,914,737.85",,,"62,608.08",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
