,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Apex Investments Limited.,,,,,,,,,,,,CLIENT ACCOUNT STATUS-MARGIN,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"06, Gulshan Avenue, Block SW(H),
Gulshan -1, Dhaka-1212",,,,,,,,,,,,,,,,,,,,Tranding Date: 26-Jan-16,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Investor Code,,,,,,Matured Balance,,Loan Amount,,,Margin Sec. Value,, All Sec. Value,,Marginable Equity,Approved Margin,,,All Equiry,,Purchase Power,,,Withdraw Power,,,Debt to Equity Ratio,,,,
,,,Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000H1,,Head Office,,,"969,873.78",,,"969,873.78",,,"604,637.40",,"12,682,337.40",,"1,574,312.77","629,725.11",,,"13,652,012.77",,,"1,599,598.89",,,,"1,756,030.17",,,"969,873.78",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000H2,,Head Office,,,"-3,937,134.55",,,"-3,937,134.55",,,"14,587,678.80",,"14,587,678.80",,"10,616,717.86","4,246,687.14",,,"10,616,717.86",,,"309,552.59",,,,"153,776.30",,,370.52,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00h15,,Head Office,,,"-369,589.54",,,"-369,589.54",,,"343,056.00",,"343,056.00",,"-67,993.32","-27,197.33",,,"-67,993.32",,,"-396,786.87",,,,"-199,393.44",,,92.82,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00H22,,Head Office,,,"-361,712.38",,,"-361,712.38",,,"613,059.60",,"613,059.60",,"246,449.03","61,612.26",,,"246,449.03",,,"-300,100.12",,,,"-151,050.06",,,169.49,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00H28,,Head Office,,,"-85,371.97",,,"-85,371.97",,,"383,800.00",,"383,800.00",,"297,271.95","74,317.99",,,"297,271.95",,,"-11,053.98",,,,"-6,526.99",,,449.56,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A119,,Motijheel,,,"-392,395.60",,,"-392,395.60",,,"950,016.20",,"950,016.20",,"552,851.69","165,855.51",,,"552,851.69",,,"-226,540.09",,,,"-114,270.05",,,242.11,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total :,,,,,,"-4,176,330.26",,,"-4,176,330.26",,"17,482,248.00",,"14,587,678.80",,"13,219,609.98",,"5,151,000.68",,,"25,297,309.98",,"974,670.42",,,,"1,438,565.93",,,"971,198.27",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
